scheduled_date,player_name,position,team_market,rec_rec,rec_yds,targets,grades_pass_route,pff_snaps,avg_depth_of_target,drop_rate,route_rate,slot_rate,wide_rate,yards_per_reception,yprr
2024-09-07,Kole Wilson,WR,Texas State,1,18,67.0,62.6,774.0,11.8,10.6,95.4,12.4,86.6,15.0,1.6
2024-09-07,Chris Dawn Jr.,WR,Texas State,1,16,50.0,74.1,429.0,8.9,2.6,94.6,39.1,60.5,11.3,1.69
2024-09-07,Chris Dawn Jr.,WR,Texas State,1,7,50.0,74.1,429.0,8.9,2.6,94.6,39.1,60.5,11.3,1.69
2024-09-07,Houston Thomas,TE,UTSA,1,44,52.0,69.3,528.0,9.4,2.9,81.8,50.6,6.2,13.8,1.68
2024-09-07,Devin McCuin,WR,UTSA,1,14,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-09-07,Patrick Overmyer,TE,UTSA,1,7,44.0,60.8,424.0,7.3,11.4,87.4,58.8,5.9,9.1,1.36
2024-09-07,Devin McCuin,WR,UTSA,1,4,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-09-07,Joey Hobert,WR,Texas State,1,3,92.0,78.7,704.0,7.4,1.4,95.1,92.8,5.6,9.6,1.85
2024-09-07,Joey Hobert,WR,Texas State,1,10,92.0,78.7,704.0,7.4,1.4,95.1,92.8,5.6,9.6,1.85
2024-09-07,Chris Dawn Jr.,WR,Texas State,1,60,50.0,74.1,429.0,8.9,2.6,94.6,39.1,60.5,11.3,1.69
2024-09-07,Devin McCuin,WR,UTSA,1,4,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-09-07,Chris Dawn Jr.,WR,Texas State,1,46,50.0,74.1,429.0,8.9,2.6,94.6,39.1,60.5,11.3,1.69
2024-09-07,Jaden Williams,WR,Texas State,1,15,76.0,76.5,777.0,11.2,8.1,95.2,11.3,88.7,14.2,2.12
2024-09-07,Joey Hobert,WR,Texas State,1,15,92.0,78.7,704.0,7.4,1.4,95.1,92.8,5.6,9.6,1.85
2024-09-07,Joey Hobert,WR,Texas State,1,24,92.0,78.7,704.0,7.4,1.4,95.1,92.8,5.6,9.6,1.85
2024-09-07,Devin McCuin,WR,UTSA,1,3,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-09-07,Devin McCuin,WR,UTSA,1,-1,63.0,73.6,402.0,7.1,2.1,96.4,37.1,62.9,9.0,1.73
2024-09-07,Chris Carpenter,WR,UTSA,1,25,63.0,58.9,589.0,11.1,13.3,94.3,38.0,61.5,12.5,1.41
2024-09-07,Willie McCoy,WR,UTSA,1,17,62.0,55.7,482.0,15.4,28.9,93.3,11.0,89.0,19.8,1.91
2024-09-07,Chris Dawn Jr.,WR,Texas State,1,21,50.0,74.1,429.0,8.9,2.6,94.6,39.1,60.5,11.3,1.69
2024-09-07,Patrick Overmyer,TE,UTSA,1,6,44.0,60.8,424.0,7.3,11.4,87.4,58.8,5.9,9.1,1.36
2024-09-07,Chris Carpenter,WR,UTSA,1,18,63.0,58.9,589.0,11.1,13.3,94.3,38.0,61.5,12.5,1.41
2024-09-07,Willie McCoy,WR,UTSA,1,2,62.0,55.7,482.0,15.4,28.9,93.3,11.0,89.0,19.8,1.91
2024-09-07,Willie McCoy,WR,UTSA,1,40,62.0,55.7,482.0,15.4,28.9,93.3,11.0,89.0,19.8,1.91
2024-09-07,Patrick Overmyer,TE,UTSA,1,18,44.0,60.8,424.0,7.3,11.4,87.4,58.8,5.9,9.1,1.36
2024-09-07,Jacob Gill,WR,Iowa,1,4,47.0,66.2,602.0,9.2,7.9,96.7,33.5,66.5,11.7,1.58
2024-09-07,Jacob Gill,WR,Iowa,1,16,47.0,66.2,602.0,9.2,7.9,96.7,33.5,66.5,11.7,1.58
2024-09-07,Jacob Gill,WR,Iowa,1,21,47.0,66.2,602.0,9.2,7.9,96.7,33.5,66.5,11.7,1.58
2024-09-07,Jayden Higgins,WR,Iowa State,1,3,129.0,90.5,739.0,12.1,2.2,93.7,29.1,70.9,13.6,2.67
2024-09-07,Jayden Higgins,WR,Iowa State,1,6,129.0,90.5,739.0,12.1,2.2,93.7,29.1,70.9,13.6,2.67
2024-09-07,Jayden Higgins,WR,Iowa State,1,11,129.0,90.5,739.0,12.1,2.2,93.7,29.1,70.9,13.6,2.67
2024-09-07,Jayden Higgins,WR,Iowa State,1,17,129.0,90.5,739.0,12.1,2.2,93.7,29.1,70.9,13.6,2.67
2024-09-07,Jaylin Noel,WR,Iowa State,1,6,119.0,81.7,720.0,12.2,4.8,93.4,69.6,27.3,14.9,2.62
2024-09-07,Jaylin Noel,WR,Iowa State,1,12,119.0,81.7,720.0,12.2,4.8,93.4,69.6,27.3,14.9,2.62
2024-09-07,Jayden Higgins,WR,Iowa State,1,2,129.0,90.5,739.0,12.1,2.2,93.7,29.1,70.9,13.6,2.67
2024-09-07,Jayden Higgins,WR,Iowa State,1,3,129.0,90.5,739.0,12.1,2.2,93.7,29.1,70.9,13.6,2.67
2024-09-07,Jacob Gill,WR,Iowa,1,6,47.0,66.2,602.0,9.2,7.9,96.7,33.5,66.5,11.7,1.58
2024-09-07,Jaylin Noel,WR,Iowa State,1,75,119.0,81.7,720.0,12.2,4.8,93.4,69.6,27.3,14.9,2.62
2024-09-07,Jayden Higgins,WR,Iowa State,1,18,129.0,90.5,739.0,12.1,2.2,93.7,29.1,70.9,13.6,2.67
2024-09-07,Jayden Higgins,WR,Iowa State,1,8,129.0,90.5,739.0,12.1,2.2,93.7,29.1,70.9,13.6,2.67
2024-09-07,Jaylin Noel,WR,Iowa State,1,10,119.0,81.7,720.0,12.2,4.8,93.4,69.6,27.3,14.9,2.62
2024-09-07,Jaylin Noel,WR,Iowa State,1,30,119.0,81.7,720.0,12.2,4.8,93.4,69.6,27.3,14.9,2.62
2024-09-07,Kamdyn Benjamin,WR,Tulsa,1,14,118.0,72.2,796.0,11.9,5.4,93.5,26.9,72.6,11.7,1.85
2024-09-07,Kamdyn Benjamin,WR,Tulsa,1,12,118.0,72.2,796.0,11.9,5.4,93.5,26.9,72.6,11.7,1.85
2024-09-07,Courtney Jackson,WR,Arkansas State,1,7,59.0,60.6,650.0,10.1,4.5,93.8,91.7,8.0,11.8,1.18
2024-09-07,Kamdyn Benjamin,WR,Tulsa,1,14,118.0,72.2,796.0,11.9,5.4,93.5,26.9,72.6,11.7,1.85
2024-09-07,Kamdyn Benjamin,WR,Tulsa,1,7,118.0,72.2,796.0,11.9,5.4,93.5,26.9,72.6,11.7,1.85
2024-09-07,Kamdyn Benjamin,WR,Tulsa,1,39,118.0,72.2,796.0,11.9,5.4,93.5,26.9,72.6,11.7,1.85
2024-09-07,Corey Rucker,WR,Arkansas State,1,16,125.0,77.9,784.0,13.9,11.5,93.7,9.3,90.5,15.3,2.37
2024-09-07,Courtney Jackson,WR,Arkansas State,1,6,59.0,60.6,650.0,10.1,4.5,93.8,91.7,8.0,11.8,1.18
2024-09-07,Corey Rucker,WR,Arkansas State,1,28,125.0,77.9,784.0,13.9,11.5,93.7,9.3,90.5,15.3,2.37
2024-09-07,Kamdyn Benjamin,WR,Tulsa,1,45,118.0,72.2,796.0,11.9,5.4,93.5,26.9,72.6,11.7,1.85
2024-09-07,Courtney Jackson,WR,Arkansas State,1,7,59.0,60.6,650.0,10.1,4.5,93.8,91.7,8.0,11.8,1.18
2024-09-07,Corey Rucker,WR,Arkansas State,1,11,125.0,77.9,784.0,13.9,11.5,93.7,9.3,90.5,15.3,2.37
2024-09-07,Ja'Quez Cross,RB,Arkansas State,1,8,45.0,67.5,403.0,1.8,7.9,82.0,1.6,5.9,6.5,1.09
2024-09-07,Corey Rucker,WR,Arkansas State,1,5,125.0,77.9,784.0,13.9,11.5,93.7,9.3,90.5,15.3,2.37
2024-09-07,Noah Thomas,WR,Texas A&M,1,8,72.0,71.0,665.0,12.8,7.1,95.5,24.0,76.0,14.7,1.78
2024-09-07,Noah Thomas,WR,Texas A&M,1,15,72.0,71.0,665.0,12.8,7.1,95.5,24.0,76.0,14.7,1.78
2024-09-07,Noah Thomas,WR,Texas A&M,1,5,72.0,71.0,665.0,12.8,7.1,95.5,24.0,76.0,14.7,1.78
2024-09-07,Da'Quan Felton,WR,Virginia Tech,1,9,62.0,56.4,514.0,13.6,13.5,94.5,10.9,89.1,11.3,1.39
2024-09-07,Stephen Gosnell,WR,Virginia Tech,1,5,45.0,65.2,607.0,14.2,6.7,94.7,27.7,72.0,18.0,1.68
2024-09-07,Benji Gosnell,TE,Virginia Tech,1,4,43.0,69.7,666.0,5.9,5.9,82.0,32.9,11.7,10.7,1.19
2024-09-07,Christian Fitzpatrick,WR,Marshall,1,22,79.0,65.8,723.0,14.1,7.9,95.3,29.3,69.3,16.8,1.72
2024-09-07,Jaylin Lane,WR,Virginia Tech,1,-1,58.0,69.3,527.0,7.5,7.3,93.8,84.5,13.7,12.3,1.71
2024-09-07,Christian Fitzpatrick,WR,Marshall,1,8,79.0,65.8,723.0,14.1,7.9,95.3,29.3,69.3,16.8,1.72
2024-09-07,Jaylin Lane,WR,Virginia Tech,1,9,58.0,69.3,527.0,7.5,7.3,93.8,84.5,13.7,12.3,1.71
2024-09-07,Benji Gosnell,TE,Virginia Tech,1,10,43.0,69.7,666.0,5.9,5.9,82.0,32.9,11.7,10.7,1.19
2024-09-07,Jaylin Lane,WR,Virginia Tech,1,13,58.0,69.3,527.0,7.5,7.3,93.8,84.5,13.7,12.3,1.71
2024-09-07,Christian Fitzpatrick,WR,Marshall,1,18,79.0,65.8,723.0,14.1,7.9,95.3,29.3,69.3,16.8,1.72
2024-09-07,Stephen Gosnell,WR,Virginia Tech,1,49,45.0,65.2,607.0,14.2,6.7,94.7,27.7,72.0,18.0,1.68
2024-09-07,Jaylin Lane,WR,Virginia Tech,1,20,58.0,69.3,527.0,7.5,7.3,93.8,84.5,13.7,12.3,1.71
2024-09-07,Da'Quan Felton,WR,Virginia Tech,1,5,62.0,56.4,514.0,13.6,13.5,94.5,10.9,89.1,11.3,1.39
2024-09-07,Christian Fitzpatrick,WR,Marshall,1,25,79.0,65.8,723.0,14.1,7.9,95.3,29.3,69.3,16.8,1.72
2024-09-08,Trent Walker,WR,Oregon State,1,4,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-09-08,Ja'Shaun Poke,WR,San Diego State,1,8,73.0,70.4,461.0,7.8,7.5,91.9,95.4,2.7,9.3,1.91
2024-09-08,Ja'Shaun Poke,WR,San Diego State,1,8,73.0,70.4,461.0,7.8,7.5,91.9,95.4,2.7,9.3,1.91
2024-09-08,Trent Walker,WR,Oregon State,1,5,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-09-08,Louis Brown IV,WR,San Diego State,1,10,69.0,69.2,619.0,16.0,9.3,92.8,8.7,91.3,16.0,1.95
2024-09-08,Trent Walker,WR,Oregon State,1,6,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-09-08,Trent Walker,WR,Oregon State,1,3,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-09-08,Trent Walker,WR,Oregon State,1,15,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-09-08,Trent Walker,WR,Oregon State,1,9,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-09-08,Louis Brown IV,WR,San Diego State,1,35,69.0,69.2,619.0,16.0,9.3,92.8,8.7,91.3,16.0,1.95
2024-09-08,Trent Walker,WR,Oregon State,1,9,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-09-08,Trent Walker,WR,Oregon State,1,41,117.0,77.3,780.0,10.4,3.6,93.6,11.8,88.2,11.1,2.36
2024-09-08,Ja'Shaun Poke,WR,San Diego State,1,9,73.0,70.4,461.0,7.8,7.5,91.9,95.4,2.7,9.3,1.91
2024-09-07,Jeremiah Webb,WR,South Alabama,1,10,61.0,75.3,493.0,16.3,10.0,94.3,21.7,78.3,18.0,2.45
2024-09-07,Devin Voisin,WR,South Alabama,1,14,44.0,63.6,540.0,11.3,2.9,94.2,29.4,70.6,12.0,1.4
2024-09-07,Coleman Owen,WR,Ohio,1,7,113.0,90.3,794.0,11.5,2.5,94.9,95.8,4.2,16.0,3.21
2024-09-07,Devin Voisin,WR,South Alabama,1,15,44.0,63.6,540.0,11.3,2.9,94.2,29.4,70.6,12.0,1.4
2024-09-07,Jamaal Pritchett,WR,South Alabama,1,3,119.0,88.1,607.0,7.1,4.2,94.1,76.8,21.5,12.4,3.34
2024-09-07,Jamaal Pritchett,WR,South Alabama,1,3,119.0,88.1,607.0,7.1,4.2,94.1,76.8,21.5,12.4,3.34
2024-09-07,Coleman Owen,WR,Ohio,1,9,113.0,90.3,794.0,11.5,2.5,94.9,95.8,4.2,16.0,3.21
2024-09-07,Jamaal Pritchett,WR,South Alabama,1,5,119.0,88.1,607.0,7.1,4.2,94.1,76.8,21.5,12.4,3.34
2024-09-07,Jamaal Pritchett,WR,South Alabama,1,12,119.0,88.1,607.0,7.1,4.2,94.1,76.8,21.5,12.4,3.34
2024-09-07,Jamaal Pritchett,WR,South Alabama,1,26,119.0,88.1,607.0,7.1,4.2,94.1,76.8,21.5,12.4,3.34
2024-09-07,Coleman Owen,WR,Ohio,1,4,113.0,90.3,794.0,11.5,2.5,94.9,95.8,4.2,16.0,3.21
2024-09-07,Coleman Owen,WR,Ohio,1,9,113.0,90.3,794.0,11.5,2.5,94.9,95.8,4.2,16.0,3.21
2024-09-07,Chase Hendricks,WR,Ohio,1,33,67.0,58.7,718.0,12.9,11.1,94.8,7.4,92.6,11.8,1.35
